	Domain	Phylum	Class	Order	Family	Genus	Species
OTU06306	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Oceanospirillales	 Oceanospirillaceae	 Marinomonas	 Marinomonas ushuaiensis
OTU06307	Bacteria	 Acidobacteriota	 Terriglobia	 Terriglobales	 Acidobacteriaceae	 Granulicella	 Granulicella tundricola
OTU06308	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Phyllobacteriaceae	 Mesorhizobium	 Mesorhizobium sp. LNHC229A00
OTU06309	Bacteria	 Fusobacteriota	 Fusobacteriia	 NA	 NA	 NA	 Fusobacteriia bacterium 4572_74
OTU06310	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 Roseomonas	 Roseomonas coralli
OTU06311	Bacteria	 Bacillota	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Anaerococcus	 Anaerococcus tetradius
OTU06312	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Kangiellales	 Kangiellaceae	 Kangiella	 Kangiella sp. TOML190
OTU06313	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. BN417
OTU06314	Eukaryota	 Apicomplexa	 Aconoidasida	 Piroplasmida	 Theileriidae	 Theileria	 Theileria parva
OTU06315	Bacteria	 Bacteroidota	 Chitinophagia	 Chitinophagales	 Chitinophagaceae	 Taibaiella	 Taibaiella chishuiensis
OTU06316	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Listeriaceae	 Listeria	 Listeria floridensis
OTU06317	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Planococcaceae	 Planococcus	 NA
OTU06318	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter guerrae
OTU06319	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Tenacibaculum	 Tenacibaculum sp. 4G03
OTU06320	Bacteria	 Bacillota	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	 Enterococcus ratti
OTU06321	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sichuanensis
OTU06322	Eukaryota	 Ascomycota	 Dothideomycetes	 Pleosporales	 Sporormiaceae	 Sporormia	 Sporormia fimetaria
OTU06323	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Ferrovales	 Ferrovaceae	 Ferrovum	 Ferrovum myxofaciens
OTU06324	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Rhodocyclales	 Zoogloeaceae	 Thauera	 Thauera phenylacetica
OTU06325	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Delftia	 Delftia acidovorans
OTU06326	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. S4_EA_1b
OTU06327	Bacteria	 Actinomycetota	 Actinomycetes	 Propionibacteriales	 Nocardioidaceae	 Nocardioides	 Nocardioides alpinus
OTU06328	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Staphylococcaceae	 Macrococcus	 Macrococcus sp. DPC7161
OTU06329	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Alteromonadales	 Pseudoalteromonadaceae	 Pseudoalteromonas	 Pseudoalteromonas sp. OANN1
OTU06330	Bacteria	 Bacillota	 Clostridia	 Halanaerobiales	 Halanaerobiaceae	 Halanaerobium	 Halanaerobium salsuginis
OTU06331	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Rhizobiaceae	 Rhizobium	 Rhizobium sp. Td3
OTU06332	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Paraburkholderia	 Paraburkholderia saeva
OTU06333	Eukaryota	 NA	 Phaeophyceae	 Dictyotales	 Dictyotaceae	 Dictyopteris	 Dictyopteris undulata
OTU06334	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Devosiaceae	 Devosia	 Devosia equisanguinis
OTU06335	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. GV085
OTU06336	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Hydrogenophaga	 Hydrogenophaga aromaticivorans
OTU06337	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus toyonensis
OTU06338	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Nitrobacteraceae	 Bradyrhizobium	 Bradyrhizobium icense
OTU06339	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Agromyces	 Agromyces sp. CFWR-12
OTU06340	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Salmonella	 Salmonella sp. L-S2638
OTU06341	Eukaryota	 Parabasalia	 NA	 Tritrichomonadida	 Tritrichomonadidae	 Tritrichomonas	 Tritrichomonas foetus
OTU06342	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Cellulomonadaceae	 Cellulomonas	 Cellulomonas taurus
OTU06343	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Rhizobiaceae	 Rhizobium	 Rhizobium sp. LCM 4573
OTU06344	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Paraburkholderia	 Paraburkholderia sp. BL27I4N3
OTU06345	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Pectobacteriaceae	 Pectobacterium	 Pectobacterium sp. PL152
OTU06346	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Capnocytophaga	 Capnocytophaga canimorsus
OTU06347	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. MWU349
OTU06348	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. TH31
OTU06349	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. GW531-E2
OTU06350	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. AU8050
OTU06351	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Formosa	 Formosa algae
OTU06352	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. MF7453
OTU06353	Eukaryota	 Bacillariophyta	 Bacillariophyceae	 Bacillariales	 Bacillariaceae	 NA	 NA
OTU06354	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Ectobacillus	 Ectobacillus antri
OTU06355	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Micrococcaceae	 Kocuria	 Kocuria marina
OTU06356	Bacteria	 Bacillota	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	 Enterococcus silesiacus
OTU06357	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas mercuritolerans
OTU06358	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas khorasanensis
OTU06359	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 NA	 NA	 Blyttiomyces	 Blyttiomyces helicus
OTU06360	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Micrococcaceae	 Psychromicrobium	 Psychromicrobium silvestre
OTU06361	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Ornithinimicrobiaceae	 Ornithinimicrobium	 Ornithinimicrobium cryptoxanthini
OTU06362	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sivasensis
OTU06363	Bacteria	 Bacteroidota	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Solitalea	 Solitalea canadensis
OTU06364	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Kaistella	 Kaistella haifensis
OTU06365	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas californiensis
OTU06366	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rickettsiales	 Rickettsiaceae	 Candidatus Phycorickettsia	 Candidatus Phycorickettsia trachydisci
OTU06367	Bacteria	 Bacteroidota	 Cytophagia	 Cytophagales	 Cytophagaceae	 Siphonobacter	 Siphonobacter aquaeclarae
OTU06368	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Amphibacillus	 Amphibacillus jilinensis
OTU06369	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Erythrobacteraceae	 Erythrobacter	 Erythrobacter tepidarius
OTU06370	Bacteria	 Bacteroidota	 Cytophagia	 Cytophagales	 Spirosomaceae	 Dyadobacter	 Dyadobacter sp. CY261
OTU06371	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. MRMR6
OTU06372	Bacteria	 Actinomycetota	 Actinomycetes	 Mycobacteriales	 Dietziaceae	 Dietzia	 Dietzia natronolimnaea
OTU06373	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Achromobacter	 Achromobacter spanius
OTU06374	Bacteria	 Bacteroidota	 Cytophagia	 Cytophagales	 Hymenobacteraceae	 Pontibacter	 NA
OTU06375	Bacteria	 Bacillota	 Bacilli	 Lactobacillales	 Aerococcaceae	 Aerococcus	 Aerococcus urinaehominis
OTU06376	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodobacterales	 Roseobacteraceae	 Lutimaribacter	 Lutimaribacter sp. EGI FJ00015
OTU06377	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodobacterales	 Paracoccaceae	 Cereibacter	 Cereibacter ovatus
OTU06378	Eukaryota	 Ciliophora	 Spirotrichea	 Sporadotrichida	 Oxytrichidae	 NA	 NA
OTU06379	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Clostridiaceae	 Clostridium	 Clostridium sp. CAG:1000
OTU06380	Eukaryota	 Zoopagomycota	 Kickxellomycetes	 Kickxellales	 Kickxellaceae	 Linderina	 Linderina pennispora
OTU06381	Bacteria	 Bacillota	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	 Enterococcus pingfangensis
OTU06382	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 Sphingobium soli
OTU06383	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Staphylococcaceae	 Staphylococcus	 Staphylococcus pettenkoferi
OTU06384	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Stutzerimonas	 Stutzerimonas balearica
OTU06385	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sp. ACZLY 512
OTU06386	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Neobacillus	 Neobacillus cucumis
OTU06387	Bacteria	 Actinomycetota	 Actinomycetes	 Propionibacteriales	 Propionibacteriaceae	 Tessaracoccus	 Tessaracoccus sp. MC1679
OTU06388	Bacteria	 Actinomycetota	 Actinomycetes	 Pseudonocardiales	 Pseudonocardiaceae	 Saccharothrix	 Saccharothrix syringae
OTU06389	Eukaryota	 Ascomycota	 Dothideomycetes	 Pleosporales	 Pleosporaceae	 Alternaria	 Alternaria alternata
OTU06390	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus tritici
OTU06391	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Acidovorax	 Acidovorax delafieldii
OTU06392	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Methylobacteriaceae	 Methylorubrum	 Methylorubrum rhodesianum
OTU06393	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. SbOxS1
OTU06394	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Chryseobacterium	 Chryseobacterium camelliae
OTU06395	Eukaryota	 Mucoromycota	 Mucoromycetes	 Mucorales	 Cunninghamellaceae	 Hesseltinella	 Hesseltinella vesiculosa
OTU06396	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas alcaliphila
OTU06397	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Orbales	 Orbaceae	 Gilliamella	 Gilliamella apis
OTU06398	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	 Brevundimonas sp. Bb-A
OTU06399	Bacteria	 Actinomycetota	 Actinomycetes	 Kitasatosporales	 Streptomycetaceae	 Streptomyces	 Streptomyces sp. AJS327
OTU06400	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Brevibacillus	 Brevibacillus migulae
OTU06401	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. SWRI81
OTU06402	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Beijerinckiaceae	 Methylocapsa	 Methylocapsa aurea
OTU06403	Eukaryota	 Mucoromycota	 Mucoromycetes	 Mucorales	 Mucoraceae	 Apophysomyces	 Apophysomyces sp. BC1034
OTU06404	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Chryseobacterium	 Chryseobacterium tagetis
OTU06405	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Clostridiaceae	 Clostridium	 Clostridium scatologenes
OTU06406	Bacteria	 Gemmatimonadota	 NA	 NA	 NA	 NA	 Gemmatimonadetes bacterium HGW-Gemmatimonadetes-1
OTU06407	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. GBSW19
OTU06408	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. So3.2b
OTU06409	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas alpina
OTU06410	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. ATCC PTA-122608
OTU06411	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas paracarnis
OTU06412	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas reidholzensis
OTU06413	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Paraburkholderia	 Paraburkholderia flava
OTU06414	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	 Vibrio fluvialis
OTU06415	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Diaphorobacter	 Diaphorobacter sp. DS2
OTU06416	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Variovorax	 NA
OTU06417	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Chryseobacterium	 Chryseobacterium sp. H1D6B
OTU06418	Bacteria	 Actinomycetota	 Actinomycetes	 Mycobacteriales	 Mycobacteriaceae	 Mycolicibacterium	 Mycolicibacterium peregrinum
OTU06419	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Microbacterium	 Microbacterium sp.
OTU06420	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	 Stenotrophomonas sp. Y6
OTU06421	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus paranthracis
OTU06422	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	 Stenotrophomonas acidaminiphila
OTU06423	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Rhodoferax	 Rhodoferax sp. U11-2br
OTU06424	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Thiotrichales	 Piscirickettsiaceae	 NA	 NA
OTU06425	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingosinithalassobacter	 Sphingosinithalassobacter sp. CS137
OTU06426	Bacteria	 Actinomycetota	 Actinomycetes	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	 Bifidobacterium jacchi
OTU06427	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Alicyclobacillaceae	 Tumebacillus	 Tumebacillus algifaecis
OTU06428	Eukaryota	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 NA	 Nadsonia	 Nadsonia fulvescens
OTU06429	Bacteria	 Bacteroidota	 Cytophagia	 Cytophagales	 Spirosomaceae	 Dyadobacter	 Dyadobacter luticola
OTU06430	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Brucellaceae	 Falsochrobactrum	 Falsochrobactrum ovis
OTU06431	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Lachnospiraceae	 Butyrivibrio	 Butyrivibrio sp. INlla18
OTU06432	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Phyllobacteriaceae	 Mesorhizobium	 Mesorhizobium kowhaii
OTU06433	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas farsensis
OTU06434	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Lachnospiraceae	 Butyrivibrio	 Butyrivibrio crossotus CAG:259
OTU06435	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus sp. S28
OTU06436	Bacteria	 Bacteroidota	 Cytophagia	 NA	 NA	 NA	 NA
OTU06437	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. 16GRE42
OTU06438	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	 Brevundimonas naejangsanensis
OTU06439	Bacteria	 Bacteroidota	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Sphingobacterium	 Sphingobacterium yanglingense
OTU06440	Eukaryota	 Haptophyta	 NA	 Pavlovales	 Pavlovaceae	 Diacronema	 Diacronema lutheri
OTU06441	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Rhizobiaceae	 Pararhizobium	 Pararhizobium mangrovi
OTU06442	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	 Stenotrophomonas sp. GD03930
OTU06443	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rickettsiales	 NA	 NA	 Rickettsiales bacterium TMED127
OTU06444	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Lachnospiraceae	 Robinsoniella	 Robinsoniella sp. KNHs210
OTU06445	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Neisseriales	 Chromobacteriaceae	 Microvirgula	 Microvirgula aerodenitrificans
OTU06446	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Maricaulales	 Robiginitomaculaceae	 Litorimonas	 Litorimonas cladophorae
OTU06447	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodobacterales	 Paracoccaceae	 Paracoccus	 Paracoccus sp. AS002
OTU06448	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Planococcaceae	 Ureibacillus	 Ureibacillus xyleni
OTU06449	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sp. ANC 3832
OTU06450	Bacteria	 Bacteroidota	 Sphingobacteriia	 NA	 NA	 NA	 Sphingobacteriia bacterium 35-40-5
OTU06451	Eukaryota	 NA	 Dinophyceae	 Amphidiniales	 Amphidiniaceae	 Amphidinium	 Amphidinium carterae
OTU06452	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Eubacteriales Family XII. Incertae Sedis	 Acidaminobacter	 Acidaminobacter hydrogenoformans
OTU06453	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Clostridiaceae	 Clostridium	 Clostridium aciditolerans
OTU06454	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Nitrobacteraceae	 Bradyrhizobium	 Bradyrhizobium sp. dw_411
OTU06455	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	 Brevundimonas sp. SH203
OTU06456	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. SK3(2021)
OTU06457	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. LS-2
OTU06458	Bacteria	 NA	 NA	 NA	 NA	 NA	 uncultured bacterium Contig276
OTU06459	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Brucellaceae	 Brucella	 Brucella pecoris
OTU06460	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas zeae
OTU06461	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas faucium
OTU06462	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Methylobacteriaceae	 Methylobacterium	 Methylobacterium oryzihabitans
OTU06463	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Chryseobacterium	 Chryseobacterium viscerum
OTU06464	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus daejeonensis
OTU06465	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Kaistella	 Kaistella carnis
OTU06466	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sp. WCHAc010034
OTU06467	Bacteria	 Bacteroidota	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Mucilaginibacter	 Mucilaginibacter sp. L196
OTU06468	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 Burkholderia sp. Nafp2/4-1b
OTU06469	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Lysinibacillus	 Lysinibacillus sp. SGAir0095
OTU06470	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Caldibacillus	 NA
OTU06471	Bacteria	 Bacteroidota	 Chitinophagia	 Chitinophagales	 Chitinophagaceae	 Chitinophaga	 Chitinophaga sp. CF118
OTU06472	Bacteria	 Bacteroidota	 Chitinophagia	 Chitinophagales	 Chitinophagaceae	 Flavihumibacter	 Flavihumibacter sp. ZG627
OTU06473	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. Irchel s3f7
OTU06474	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas lenta
OTU06475	Bacteria	 Pseudomonadota	 Acidithiobacillia	 Acidithiobacillales	 Acidithiobacillaceae	 Acidithiobacillus	 Acidithiobacillus ferrooxidans
OTU06476	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. MWU16-30317
OTU06477	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sp. 8I-beige
OTU06478	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Phyllobacteriaceae	 Tianweitania	 Tianweitania sp. BSSL-BM11
OTU06479	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 NA	 Burkholderiaceae bacterium
OTU06480	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Alkalihalobacillus	 Alkalihalobacillus clausii
